Product Code,Category,Item Name,Best Price,Best Unit Price,Item Price,Unit Price,Link,Price Was,Special Text,Complex Promo Text
2511791,Fruit & Vegetables,Coles Bananas Mini Pack | 750g,4,5.331,4,5.331,https://www.coles.com.au/product/coles-bananas-mini-pack-750g-2511791,,,
5191256,Fruit & Vegetables,Coles Strawberries | 250g,5,20.001,5,20.001,https://www.coles.com.au/product/coles-strawberries-250g-5191256,,,
5543535,Fruit & Vegetables,Coles Blueberries Prepacked | 125g,7.5,60.001,7.5,60.001,https://www.coles.com.au/product/coles-blueberries-prepacked-125g-5543535,,,
4578148,Fruit & Vegetables,Coles Baby Cucumbers | 250g,4,16.001,4,16.001,https://www.coles.com.au/product/coles-baby-cucumbers-250g-4578148,,,
4236122,Fruit & Vegetables,Coles Baby Carrots Prepacked | 500g,1.5,3.001,1.5,3.001,https://www.coles.com.au/product/coles-baby-carrots-prepacked-500g-4236122,,,
4438477,Fruit & Vegetables,Coles Pink Lady Apples 1kg | 1 each,3.5,3.501,3.5,3.501,https://www.coles.com.au/product/coles-pink-lady-apples-1kg-1-each-4438477,,,
409499,Fruit & Vegetables,Coles Bananas | approx 170g,0.68,4.001,0.68,4.001,https://www.coles.com.au/product/coles-bananas-approx.-170g-409499,,,
5900891,Fruit & Vegetables,Coles Shepard Avocados | 1 each,1.2,1.201,1.2,1.201,https://www.coles.com.au/product/coles-shepard-avocados-1-each-5900891,,,
6955662,Fruit & Vegetables,Mission Original Wraps 8 pack | 567g,5.5,0.971,5.5,0.971,https://www.coles.com.au/product/mission-original-wraps-8-pack-567g-6955662,,,
6706395,Fruit & Vegetables,Coles White Seedless Grapes | approx 800g,6,7.501,6,7.501,https://www.coles.com.au/product/coles-white-seedless-grapes-approx.-800g-6706395,,,
407755,Fruit & Vegetables,Coles Broccoli | approx 340g,2.01,5.901,2.01,5.901,https://www.coles.com.au/product/coles-broccoli-approx.-340g-each-407755,,,
9006560,Fruit & Vegetables,Coles Carrots Prepacked | 1kg,2.4,2.401,2.4,2.401,https://www.coles.com.au/product/coles-carrots-prepacked-1kg-9006560,,,
134029,Fruit & Vegetables,Coles Raspberries | 125g,4,32.001,4,32.001,https://www.coles.com.au/product/coles-raspberries-125g-134029,,,
6706191,Fruit & Vegetables,Coles Red Seedless Grapes | approx 800g,3.76,4.701,3.76,4.701,https://www.coles.com.au/product/coles-red-seedless-grapes-approx.-800g-6706191,,,
4597109,Fruit & Vegetables,Coles Field Tomatoes Loose | approx 110g,1.09,9.901,1.09,9.901,https://www.coles.com.au/product/coles-field-tomatoes-loose-approx.-110g-4597109,,,
6706282,Fruit & Vegetables,Coles Black Grapes | approx 700g,4.2,6.001,4.2,6.001,https://www.coles.com.au/product/coles-black-grapes-approx.-700g-each-6706282,,,
4910506,Fruit & Vegetables,Coles Green Zucchini | approx 200g,0.98,4.901,0.98,4.901,https://www.coles.com.au/product/coles-green-zucchini-approx.-200g-4910506,,,
4575605,Fruit & Vegetables,Coles Continental Cucumbers Loose | 1 each,2.9,2.901,2.9,2.901,https://www.coles.com.au/product/coles-continental-cucumbers-loose-1-each-4575605,,,
4584071,Fruit & Vegetables,Coles Iceberg Lettuce | 1 each,3.2,3.201,3.2,3.201,https://www.coles.com.au/product/coles-iceberg-lettuce-1-each-4584071,,,
4239517,Fruit & Vegetables,Fresh Brown Onions Loose | approx 180g,0.7,3.901,0.7,3.901,https://www.coles.com.au/product/fresh-brown-onions-loose-approx.-180g-each-4239517,,,
5226000,Fruit & Vegetables,Coles Royal Gala Apples Loose | approx 160g,0.78,4.901,0.78,4.901,https://www.coles.com.au/product/coles-royal-gala-apples-loose-approx.-160g-each-5226000,,,
4575208,Fruit & Vegetables,Coles Lebanese Cucumbers | approx 160g,1.26,7.901,1.26,7.901,https://www.coles.com.au/product/coles-lebanese-cucumbers-approx.-160g-4575208,,,
4202540,Fruit & Vegetables,Coles Kent Pumpkin Cut | approx 800g,1.2,1.501,1.2,1.501,https://www.coles.com.au/product/coles-kent-pumpkin-cut-approx.-800g-4202540,,,
8467604,Fruit & Vegetables,Coles Red Onion 1 Kg | 1kg,4,4.001,4,4.001,https://www.coles.com.au/product/coles-red-onion-1-kg-1kg-8467604,,,
4255717,Fruit & Vegetables,Coles Medium Navel Oranges | approx 160g,0.88,5.501,0.88,5.501,https://www.coles.com.au/product/coles-medium-navel-oranges-approx.-160g-4255717,,,
4628676,Fruit & Vegetables,Coles Greenhouse Truss Tomatoes | approx 110g,1.31,11.901,1.31,11.901,https://www.coles.com.au/product/coles-greenhouse-truss-tomatoes-approx.-110g-4628676,,,
1182162,Fruit & Vegetables,Coles Creme Gold Washed Potatoes Loose | approx 120g,0.54,4.501,0.54,4.501,https://www.coles.com.au/product/coles-creme-gold-washed-potatoes-loose-approx.-120g-1182162,,,
5111654,Fruit & Vegetables,Coles Pink Lady Apples Medium | approx 200g,0.6,3.001,0.6,3.001,https://www.coles.com.au/product/coles-pink-lady-apples-medium-approx.-200g-each-5111654,,,
4199503,Fruit & Vegetables,Coles Sweet Gold Potatoes Loose | approx 400g,1,2.501,1,2.501,https://www.coles.com.au/product/coles-sweet-gold-potatoes-loose-approx.-400g-4199503,,,
4594010,Fruit & Vegetables,Coles Fresh Loose Cup Mushrooms | approx 200g,2.6,13.001,2.6,13.001,https://www.coles.com.au/product/coles-fresh-loose-cup-mushrooms-approx.-200g-each-4594010,,,
409998,Fruit & Vegetables,Coles William Bartlett Pears Medium | approx 180g,0.45,2.501,0.45,2.501,https://www.coles.com.au/product/coles-william-bartlett-pears-medium-approx.-180g-409998,,,
408419,Fruit & Vegetables,Coles Spring Onions | 1 bunch,2.5,2.501,2.5,2.501,https://www.coles.com.au/product/coles-spring-onions-1-bunch-408419,,,
4425883,Fruit & Vegetables,Coles Green Kiwifruit | 1 each,0.8,1.001,1,1.001,https://www.coles.com.au/product/coles-green-kiwifruit-1-each-4425883,,,
4803991,Fruit & Vegetables,Coles Brown Onions | 1kg,2.5,2.501,2.5,2.501,https://www.coles.com.au/product/coles-brown-onions-1kg-4803991,,,
5982477,Fruit & Vegetables,Coles Baby Broccoli | 1 each,3.7,3.701,3.7,3.701,https://www.coles.com.au/product/coles-baby-broccoli-1-each-5982477,,,
4223335,Fruit & Vegetables,Coles Carrots Loose | approx 170g,0.42,2.501,0.42,2.501,https://www.coles.com.au/product/coles-carrots-loose-approx.-170g-each-4223335,,,
4829204,Fruit & Vegetables,Coles Green Beans Prepacked | 375g,3.9,10.401,3.9,10.401,https://www.coles.com.au/product/coles-green-beans-prepacked-375g-4829204,,,
6979376,Fruit & Vegetables,Coles Gold Kiwifruit | 1 each,1.25,1.501,1.5,1.501,https://www.coles.com.au/product/coles-gold-kiwifruit-1-each-6979376,,,
7214862,Fruit & Vegetables,Coles Green Capsicum Loose | approx 220g,1.74,7.901,1.74,7.901,https://www.coles.com.au/product/coles-green-capsicum-loose-approx.-220g-7214862,,,
4218459,Fruit & Vegetables,Coles Red Onions Loose | approx 200g,0.9,4.501,0.9,4.501,https://www.coles.com.au/product/coles-red-onions-loose-approx.-200g-each-4218459,,,
134040,Fruit & Vegetables,Coles Blackberries Prepacked | 125g,4.5,36.001,4.5,36.001,https://www.coles.com.au/product/coles-blackberries-prepacked-125g-134040,,,
7174994,Fruit & Vegetables,Coles Afourer Mandarins | approx 110g,0.65,5.901,0.65,5.901,https://www.coles.com.au/product/coles-afourer-mandarins-approx.-110g-7174994,,,
1499340,Fruit & Vegetables,Coles Baby Spinach | 120g,2.25,25.001,3,25.001,https://www.coles.com.au/product/coles-baby-spinach-120g-1499340,,,
1499486,Fruit & Vegetables,Coles Baby Spinach | 60g,2,33.341,2,33.341,https://www.coles.com.au/product/coles-baby-spinach-60g-1499486,,,
7508229,Fruit & Vegetables,Coles Seedless Watermelon Cut | approx 1.8kg,6.3,3.501,6.3,3.501,https://www.coles.com.au/product/coles-seedless-watermelon-cut-approx.-1.8kg-7508229,,,
5318302,Fruit & Vegetables,Coles Medium Lemons | 1 each,1,1.201,1.2,1.201,https://www.coles.com.au/product/coles-medium-lemons-1-each-5318302,,,
4646485,Fruit & Vegetables,Coles Baby Cos Lettuce | 2 pack,3.5,1.751,3.5,1.751,https://www.coles.com.au/product/coles-baby-cos-lettuce-2-pack-4646485,,,
4580208,Fruit & Vegetables,Coles Red Capsicum | approx 220g,3.28,14.901,3.28,14.901,https://www.coles.com.au/product/coles-red-capsicum-approx.-220g-4580208,,,
6105715,Fruit & Vegetables,Coles Garlic loose | approx 60g,1.74,29.001,1.74,29.001,https://www.coles.com.au/product/coles-garlic-loose-approx.-60g-each-6105715,,,
5424026,Fruit & Vegetables,Coles Black Plums | approx 110g,0.54,4.901,0.54,4.901,https://www.coles.com.au/product/coles-black-plums-approx.-110g-5424026,,,
4498173,Fruit & Vegetables,Coles Tomatoes Glasshouse Grape | 200g,3.5,17.501,3.5,17.501,https://www.coles.com.au/product/coles-tomatoes-glasshouse-grape-200g-4498173,,,
4834736,Fruit & Vegetables,Coles Cherry Tomatoes Prepacked | 250g,3.5,14.001,3.5,14.001,https://www.coles.com.au/product/coles-cherry-tomatoes-prepacked-250g-4834736,,,
407675,Fruit & Vegetables,Coles Green Beans loose | approx 200g,1.78,8.901,1.78,8.901,https://www.coles.com.au/product/coles-green-beans-loose-approx.-200g-407675,,,
4601603,Fruit & Vegetables,Coles Cauliflower Medium | 1 each,5.5,5.501,5.5,5.501,https://www.coles.com.au/product/coles-cauliflower-medium-1-each-4601603,,,
7265535,Fruit & Vegetables,Coles Grape Perino Tomatoes Prepacked | 200g,4.5,22.501,4.5,22.501,https://www.coles.com.au/product/coles-grape-perino-tomatoes-prepacked-200g-7265535,,,
4845732,Fruit & Vegetables,Coles Celery | 1 bunch,3.7,3.701,3.7,3.701,https://www.coles.com.au/product/coles-celery-1-bunch-4845732,,,
5900530,Fruit & Vegetables,Coles Hass Avocados | 1 each,1.2,1.201,1.2,1.201,https://www.coles.com.au/product/coles-hass-avocados-1-each-5900530,,,
4562603,Fruit & Vegetables,Coles Sweet Corn | 1 each,1.9,1.901,1.9,1.901,https://www.coles.com.au/product/coles-sweet-corn-1-each-4562603,,,
4575321,Fruit & Vegetables,Coles Sleeved Herbs Coriander | 1 each,3.2,3.201,3.2,3.201,https://www.coles.com.au/product/coles-sleeved-herbs-coriander-1-each-4575321,,,
408554,Fruit & Vegetables,Fresh Granny Smith Medium Apples | approx 170g,0.83,4.901,0.83,4.901,https://www.coles.com.au/product/fresh-granny-smith-medium-apples-approx.-170g-each-408554,,,
4433462,Fruit & Vegetables,Coles Royal Gala Apples 1Kg | 1 each,4.9,4.901,4.9,4.901,https://www.coles.com.au/product/coles-royal-gala-apples-1kg-1-each-4433462,,,
5899409,Fruit & Vegetables,Coles Modi Apples | approx 180g,0.7,3.901,0.7,3.901,https://www.coles.com.au/product/coles-modi-apples-approx.-180g-each-5899409,,,
5034484,Fruit & Vegetables,Coles Ginger loose | approx 120g,3.24,27.001,3.24,27.001,https://www.coles.com.au/product/coles-ginger-loose-approx.-120g-each-5034484,,,
1022610,Fruit & Vegetables,Coles Creme Royale Brushed Potatoes loose | approx 200g,0.78,3.901,0.78,3.901,https://www.coles.com.au/product/coles-creme-royale-brushed-potatoes-loose-approx.-200g-each-1022610,,,
6885716,Fruit & Vegetables,Coles 4 Leaf Salad Mix | 120g,2,16.671,2,16.671,https://www.coles.com.au/product/coles-4-leaf-salad-mix-120g-6885716,,,
4190600,Fruit & Vegetables,Coles Wrapped Butternut Pumpkin | approx 700g,2.45,3.501,2.45,3.501,https://www.coles.com.au/product/coles-wrapped-butternut-pumpkin-approx.-700g-each-4190600,,,
4838737,Fruit & Vegetables,Coles Green Asparagus | 1 each,3.5,3.501,3.5,3.501,https://www.coles.com.au/product/coles-green-asparagus-1-each-4838737,,,
156382,Fruit & Vegetables,Coles Plums Red | approx 110g,0.54,4.901,0.54,4.901,https://www.coles.com.au/product/coles-plums-red-approx.-110g-156382,,,
5750960,Fruit & Vegetables,Coles Sliced Mushrooms | 200g,3.25,20.001,4,20.001,https://www.coles.com.au/product/coles-sliced-mushrooms-200g-5750960,,,
4595930,Fruit & Vegetables,Coles Leeks | 1 each,2.9,2.901,2.9,2.901,https://www.coles.com.au/product/coles-leeks-1-each-4595930,,,
3958573,Fruit & Vegetables,Coles Brushed Potatoes | 2kg,4,2.001,4,2.001,https://www.coles.com.au/product/coles-brushed-potatoes-2kg-3958573,,,
5806601,Fruit & Vegetables,Coles Sweet Corn | 3 pack,4.9,1.631,4.9,1.631,https://www.coles.com.au/product/coles-sweet-corn-3-pack-5806601,,,
1181308,Fruit & Vegetables,Coles Red Royale Potatoes Loose | approx 170g,0.77,4.501,0.77,4.501,https://www.coles.com.au/product/coles-red-royale-potatoes-loose-approx.-170g-each-1181308,,,
5606330,Fruit & Vegetables,Coles Topless Pineapple | 1 each,4.5,4.501,4.5,4.501,https://www.coles.com.au/product/coles-topless-pineapple-1-each-5606330,,,
4835171,Fruit & Vegetables,Coles Vine Ripened Tomatoes Prepacked | 500g,6.9,13.801,6.9,13.801,https://www.coles.com.au/product/coles-vine-ripened-tomatoes-prepacked-500g-4835171,,,
2470526,Fruit & Vegetables,Coles Shredded Iceberg Lettuce | 200g,2,10.001,2,10.001,https://www.coles.com.au/product/coles-shredded-iceberg-lettuce-200g-2470526,,,
8209722,Fruit & Vegetables,Coles 4 Leaf Salad Mix | 200g,2.25,15.001,3,15.001,https://www.coles.com.au/product/coles-4-leaf-salad-mix-200g-8209722,,,
3731705,Fruit & Vegetables,Coles Soft White Wraps 8 pack | 360g,2.7,0.751,2.7,0.751,https://www.coles.com.au/product/coles-soft-white-wraps-8-pack-360g-3731705,,,
1499475,Fruit & Vegetables,Coles Lettuce Baby Rocket | 120g,2.25,27.501,3.3,27.501,https://www.coles.com.au/product/coles-lettuce-baby-rocket-120g-1499475,,,
4567039,Fruit & Vegetables,Coles Asian Choy Pak | 1 each,2.5,2.501,2.5,2.501,https://www.coles.com.au/product/coles-asian-choy-pak-1-each-4567039,,,
3395313,Fruit & Vegetables,Coles Half Cauliflower Precut | 1 each,3.5,3.501,3.5,3.501,https://www.coles.com.au/product/coles-half-cauliflower-precut-1-each-3395313,,,
2584547,Fruit & Vegetables,Coles Baby Gem Lettuce | 3 pack,4.5,1.501,4.5,1.501,https://www.coles.com.au/product/coles-baby-gem-lettuce-3-pack-2584547,,,
4829838,Fruit & Vegetables,Coles Cup Mushrooms | 500g,7.5,15.001,7.5,15.001,https://www.coles.com.au/product/coles-cup-mushrooms-500g-4829838,,,
3609392,Fruit & Vegetables,Coles I'M Perfect Carrots Prepacked | 1.5kg,2.4,1.601,2.4,1.601,https://www.coles.com.au/product/coles-i'm-perfect-carrots-prepacked-1.5kg-3609392,,,
409728,Fruit & Vegetables,Coles Medium Lemons 5 Pack | 1 each,3.9,0.781,3.9,0.781,https://www.coles.com.au/product/coles-medium-lemons-5-pack-1-each-409728,,,
4841775,Fruit & Vegetables,Coles Family Broccolini | 1 each,5.5,5.501,5.5,5.501,https://www.coles.com.au/product/coles-family-broccolini-1-each-4841775,,,
3866840,Fruit & Vegetables,Coles Garlic Bulb Prepack | 4 pack,3.6,0.901,3.6,0.901,https://www.coles.com.au/product/coles-garlic-bulb-prepack-4-pack-3866840,,,
2386281,Fruit & Vegetables,Coles Trimmed Celery Prepacked | 1 each,4.2,4.201,4.2,4.201,https://www.coles.com.au/product/coles-trimmed-celery-prepacked-1-each-2386281,,,
4879042,Fruit & Vegetables,Coles Wombok Chinese Cabbage Whole | 1 each,5.9,5.901,5.9,5.901,https://www.coles.com.au/product/coles-wombok-chinese-cabbage-whole-1-each-4879042,,,
3627805,Fruit & Vegetables,Coles I'm Perfect Avocados | 1kg,4,4.001,4,4.001,https://www.coles.com.au/product/coles-i'm-perfect-avocados-1kg-3627805,,,
7215355,Fruit & Vegetables,Coles Yellow Capsicum | approx 220g,3.06,13.901,3.06,13.901,https://www.coles.com.au/product/coles-yellow-capsicum-approx.-220g-7215355,,,
4583206,Fruit & Vegetables,Fresh Purple Eggplant | approx 500g,4.45,8.901,4.45,8.901,https://www.coles.com.au/product/fresh-purple-eggplant-approx.-500g-each-4583206,,,
3666396,Fruit & Vegetables,Coles Half Drumhead Cabbage | 1 each,3.5,3.501,3.5,3.501,https://www.coles.com.au/product/coles-half-drumhead-cabbage-1-each-3666396,,,
4575161,Fruit & Vegetables,Coles Sleeved Herbs Parsley Continental | 1 each,3.2,3.201,3.2,3.201,https://www.coles.com.au/product/coles-sleeved-herbs-parsley-continental-1-each-4575161,,,
1206748,Fruit & Vegetables,Coles Washed Potatoes | 2kg,7.5,3.751,7.5,3.751,https://www.coles.com.au/product/coles-washed-potatoes-2kg-1206748,,,
1069160,Fruit & Vegetables,Coles Celery Sticks Prepacked | 300g,4.7,15.671,4.7,15.671,https://www.coles.com.au/product/coles-celery-sticks-prepacked-300g-1069160,,,
8658588,Fruit & Vegetables,Coles Salad Family Baby Spinach | 280g,5,17.861,5,17.861,https://www.coles.com.au/product/coles-salad-family-baby-spinach-280g-8658588,,,
5707745,Fruit & Vegetables,Coles Strawberries Premium | 350g,8,22.861,8,22.861,https://www.coles.com.au/product/coles-strawberries-premium-350g-5707745,,,
1499759,Fruit & Vegetables,Coles Baby Rocket | 60g,2,33.341,2,33.341,https://www.coles.com.au/product/coles-baby-rocket-60g-1499759,,,
7963859,Fruit & Vegetables,Coles Red Royale Washed Potatoes Prepacked | 2kg,5,2.501,5,2.501,https://www.coles.com.au/product/coles-red-royale-washed-potatoes-prepacked-2kg-7963859,,,
8559542,Fruit & Vegetables,Coles Kanzi Red Apples | approx 180g,0.99,5.501,0.99,5.501,https://www.coles.com.au/product/coles-kanzi-red-apples-approx.-180g-each-8559542,,,
4438740,Fruit & Vegetables,Coles Granny Smith Apples 1kg | 1 each,3.5,3.501,3.5,3.501,https://www.coles.com.au/product/coles-granny-smith-apples-1kg-1-each-4438740,,,
2488485,Fruit & Vegetables,Coles Baby White Potatoes Prepacked | 1kg,3.8,3.801,3.8,3.801,https://www.coles.com.au/product/coles-baby-white-potatoes-prepacked-1kg-2488485,,,
5040396,Fruit & Vegetables,Coles Jumbo Value Pack Baby Spinach | 400g,6,15.001,6,15.001,https://www.coles.com.au/product/coles-jumbo-value-pack-baby-spinach-400g-5040396,,,
9006684,Fruit & Vegetables,Coles William Pears 1kg | 1 each,2.5,2.501,2.5,2.501,https://www.coles.com.au/product/coles-william-pears-1kg-1-each-9006684,,,
5536970,Fruit & Vegetables,Coles Rockmelon Half | 1 each,3.5,3.501,3.5,3.501,https://www.coles.com.au/product/coles-rockmelon-half-1-each-5536970,,,
5081338,Fruit & Vegetables,Fresh Medley Perino Tomatoes | 200g,4.5,22.501,4.5,22.501,https://www.coles.com.au/product/fresh-medley-perino-tomatoes-200g-5081338,,,
4829860,Fruit & Vegetables,Coles Cup Mushrooms Prepacked | 200g,3.25,20.001,4,20.001,https://www.coles.com.au/product/coles-cup-mushrooms-prepacked-200g-4829860,,,
3586446,Fruit & Vegetables,Coles I'M Perfect Apples Prepacked | 2kg,5.9,2.951,5.9,2.951,https://www.coles.com.au/product/coles-i'm-perfect-apples-prepacked-2kg-3586446,,,
7712327,Fruit & Vegetables,Coles Carisma Washed Potatoes | 2kg,7.5,3.751,7.5,3.751,https://www.coles.com.au/product/coles-carisma-washed-potatoes-2kg-7712327,,,
428915,Fruit & Vegetables,Coles Rockmelon Whole | 1 each,6.9,6.901,6.9,6.901,https://www.coles.com.au/product/coles-rockmelon-whole-1-each-428915,,,
2728862,Fruit & Vegetables,Coles Mushrooms Sliced | 500g,7.5,15.001,7.5,15.001,https://www.coles.com.au/product/coles-mushrooms-sliced-500g-2728862,,,
2488496,Fruit & Vegetables,Coles Baby Carisma Potatoes | 1kg,3.8,3.801,3.8,3.801,https://www.coles.com.au/product/coles-baby-carisma-potatoes-1kg-2488496,,,
7543241,Fruit & Vegetables,Coles Unique Selection White Grapes | 400g,5,12.501,5,12.501,https://www.coles.com.au/product/coles-unique-selection-white-grapes-400g-7543241,,,
3667945,Fruit & Vegetables,Coles Half Savoy Cabbage | 1 each,4.2,4.201,4.2,4.201,https://www.coles.com.au/product/coles-half-savoy-cabbage-1-each-3667945,,,
6427471,Fruit & Vegetables,Coles Jazz Apples | approx 160g,1.04,6.501,1.04,6.501,https://www.coles.com.au/product/coles-jazz-apples-approx.-160g-each-6427471,,,
4488464,Fruit & Vegetables,Coles Mini Tomatoes | 125g,4.5,36.001,4.5,36.001,https://www.coles.com.au/product/coles-mini-tomatoes-125g-4488464,,,
4594031,Fruit & Vegetables,Coles Flat Mushrooms loose | approx 350g,4.55,13.001,4.55,13.001,https://www.coles.com.au/product/coles-flat-mushrooms-loose-approx.-350g-each-4594031,,,
409987,Fruit & Vegetables,Coles Beurre Bosc Pears | approx 230g,0.81,3.501,0.81,3.501,https://www.coles.com.au/product/coles-beurre-bosc-pears-approx.-230g-each-409987,,,
5629266,Fruit & Vegetables,Coles I'M Perfect Pears Prepacked | 1.5kg,3.9,2.601,3.9,2.601,https://www.coles.com.au/product/coles-i'm-perfect-pears-prepacked-1.5kg-5629266,,,
3066275,Fruit & Vegetables,Coles Australian Baby Capsicums | 350g,7.9,22.571,7.9,22.571,https://www.coles.com.au/product/coles-australian-baby-capsicums-350g-3066275,,,
3088176,Fruit & Vegetables,Coles Cocktail Truss Tomatoes | 250g,4.5,18.001,4.5,18.001,https://www.coles.com.au/product/coles-cocktail-truss-tomatoes-250g-3088176,,,
3997189,Fruit & Vegetables,Coles Roma Tomatoes | 480g,6.9,14.381,6.9,14.381,https://www.coles.com.au/product/coles-roma-tomatoes-480g-3997189,,,
2791406,Fruit & Vegetables,Coles Kitchen Coleslaw | 200g,2,10.001,2,10.001,https://www.coles.com.au/product/coles-kitchen-coleslaw-200g-2791406,,,
3609257,Fruit & Vegetables,Coles I'm Perfect Onions Prepacked | 1.5kg,3.6,2.401,3.6,2.401,https://www.coles.com.au/product/coles-i'm-perfect-onions-prepacked-1.5kg-3609257,,,
3479297,Fruit & Vegetables,Coles Avocados Prepacked 5 Pack | 1 each,3.9,0.781,3.9,0.781,https://www.coles.com.au/product/coles-avocados-prepacked-5-pack-1-each-3479297,,,
3026441,Fruit & Vegetables,Spud Lite Potatoes Prepacked | 1.5kg,6,4.001,6,4.001,https://www.coles.com.au/product/spud-lite-potatoes-prepacked-1.5kg-3026441,,,
5226011,Fruit & Vegetables,Coles Fuji Apples Medium | approx 180g,0.88,4.901,0.88,4.901,https://www.coles.com.au/product/coles-fuji-apples-medium-approx.-180g-each-5226011,,,
4830826,Fruit & Vegetables,Coles Vine Ripened Cherry Tomatoes | 250g,3.9,15.601,3.9,15.601,https://www.coles.com.au/product/coles-vine-ripened-cherry-tomatoes-250g-4830826,,,
4841072,Fruit & Vegetables,Coles Tri Colour Capsicum | 500g,9.9,19.801,9.9,19.801,https://www.coles.com.au/product/coles-tri-colour-capsicum-500g-4841072,,,
4293374,Fruit & Vegetables,Little Tractor Potatoes | 2kg,6,3.001,6,3.001,https://www.coles.com.au/product/little-tractor-potatoes-2kg-4293374,,,
4574920,Fruit & Vegetables,Coles Sleeved Herbs Basil | 1 each,3.2,3.201,3.2,3.201,https://www.coles.com.au/product/coles-sleeved-herbs-basil-1-each-4574920,,,
4293487,Fruit & Vegetables,Coles Onions Little Tractor | 2kg,4.8,2.401,4.8,2.401,https://www.coles.com.au/product/coles-onions-little-tractor-2kg-4293487,,,
4628326,Fruit & Vegetables,Coles Snow Peas Medium | 150g,5.2,34.671,5.2,34.671,https://www.coles.com.au/product/coles-snow-peas-medium-150g-4628326,,,
5134809,Fruit & Vegetables,Coles Brown Onion Shallots Loose | approx 35g,0.46,13.001,0.46,13.001,https://www.coles.com.au/product/coles-brown-onion-shallots-loose-approx.-35g-each-5134809,,,
3026260,Fruit & Vegetables,Coles Coles Spudlite Baby Potato | 750g,3,4.001,3,4.001,https://www.coles.com.au/product/coles-coles-spudlite-baby-potato-750g-3026260,,,
4594712,Fruit & Vegetables,Coles Roma Tomatoes Loose | approx 70g,0.69,9.901,0.69,9.901,https://www.coles.com.au/product/coles-roma-tomatoes-loose-approx.-70g-4594712,,,
4565907,Fruit & Vegetables,Coles Asian Choy Buk | 1 each,2.5,2.501,2.5,2.501,https://www.coles.com.au/product/coles-asian-choy-buk-1-each-4565907,,,
409874,Fruit & Vegetables,Coles Oranges Prepacked | 3kg,9.5,3.171,9.5,3.171,https://www.coles.com.au/product/coles-oranges-prepacked-3kg-409874,,,
3214769,Fruit & Vegetables,Coles Herb Punnets Dill | 10g,3.2,3.201,3.2,3.201,https://www.coles.com.au/product/coles-herb-punnets-dill-10g-3214769,,,
4544770,Fruit & Vegetables,Bean Shoots Prepacked | 250g,2.5,10.001,2.5,10.001,https://www.coles.com.au/product/bean-shoots-prepacked-250g-4544770,,,
3308716,Fruit & Vegetables,Coles Butter Leaf Blend | 120g,3.5,29.171,3.5,29.171,https://www.coles.com.au/product/coles-butter-leaf-blend-120g-3308716,,,
4640831,Fruit & Vegetables,Coles Tomatoes Gourmet 1Kg | 1 each,9.9,9.901,9.9,9.901,https://www.coles.com.au/product/coles-tomatoes-gourmet-1kg-1-each-4640831,,,
4829420,Fruit & Vegetables,Coles Button Mushrooms | 200g,3.25,20.001,4,20.001,https://www.coles.com.au/product/coles-button-mushrooms-200g-4829420,,,
5288711,Fruit & Vegetables,Coles Beetroot Loose | approx 170g,1.1,6.501,1.1,6.501,https://www.coles.com.au/product/coles-beetroot-loose-approx.-170g-each-5288711,,,
5450831,Fruit & Vegetables,Coles Iceberg Salad Blend | 300g,2.25,10.001,3,10.001,https://www.coles.com.au/product/coles-iceberg-salad-blend-300g-5450831,,,
8725007,Fruit & Vegetables,Coles Chilli Fried Rice Crackers | approx 100g,1.8,18.001,1.8,18.001,https://www.coles.com.au/product/coles-chilli-fried-rice-crackers-approx.-100g-8725007,,,
4590573,Fruit & Vegetables,Coles Portobello Mushrooms | approx 200g,2.9,14.501,2.9,14.501,https://www.coles.com.au/product/coles-portobello-mushrooms-approx.-200g-each-4590573,,,
7514130,Fruit & Vegetables,Coles Sweet Pointed Capsicums Red | 1 each,2.9,2.901,2.9,2.901,https://www.coles.com.au/product/coles-sweet-pointed-capsicums-red-1-each-7514130,,,
5464290,Fruit & Vegetables,Coles Salad Baby Leaf Spinach & Rocket | 120g,2.25,25.001,3,25.001,https://www.coles.com.au/product/coles-salad-baby-leaf-spinach-and-rocket-120g-5464290,,,
8412668,Fruit & Vegetables,Coles Natural Walnuts | approx 100g,2.5,25.001,2.5,25.001,https://www.coles.com.au/product/coles-natural-walnuts-approx.-100g-8412668,,,
4150570,Fruit & Vegetables,Coles Corn Cobettes | 400g,7.9,19.751,7.9,19.751,https://www.coles.com.au/product/coles-corn-cobettes-400g-4150570,,,
7502890,Fruit & Vegetables,Coles Plums Prepacked 1kg | 1 each,4.5,4.501,4.5,4.501,https://www.coles.com.au/product/coles-plums-prepacked-1kg-1-each-7502890,,,
5298748,Fruit & Vegetables,Coles Parsnips Loose | approx 140g,1.68,12.001,1.68,12.001,https://www.coles.com.au/product/coles-parsnips-loose-approx.-140g-each-5298748,,,
407766,Fruit & Vegetables,Coles Brussels Sprouts loose | approx 400g,5.96,14.901,5.96,14.901,https://www.coles.com.au/product/coles-brussels-sprouts-loose-approx.-400g-each-407766,,,
1883000,Fruit & Vegetables,Coles Perino Gold Tomatoes Prepacked | 200g,4.5,22.501,4.5,22.501,https://www.coles.com.au/product/coles-perino-gold-tomatoes-prepacked-200g-1883000,,,
