Store,Timestamp,Product Name,Size,Original Price,Discounted Price,Unit Price,Product Link
Foodland Balaklava,2025-05-04 23:55:13,Chobani Greek Yogurt Natural Light,907g,N/A,$7.90,$0.87 per 100g,https://foodlandbalaklava.com.au//lines/ch-yogurt-plain-907g
Foodland Balaklava,2025-05-04 23:55:13,Chomp Caramel,30g,N/A,$1.00,$3.33 per 100g,https://foodlandbalaklava.com.au//lines/cad-chomp-wafer-bisc-2341-30gm
Foodland Balaklava,2025-05-04 23:55:13,Chris Dip Trad Frnch On,200g,was $4.75,$4.50,$2.25 per 100g,https://foodlandbalaklava.com.au//lines/chris-dip-trad-french-on-200gm
Foodland Balaklava,2025-05-04 23:55:13,Chris Greek Dips Spring Onion,200g,was $4.75,$4.50,$2.25 per 100g,https://foodlandbalaklava.com.au//lines/chris-dip-trad-sprng-on-200gm
Foodland Balaklava,2025-05-04 23:55:13,Chux® Non-Scratch Scourer + Foam Sponge 6 Pack 6pk,N/A,was $5.25,$4.00,$0.67 Each,https://foodlandbalaklava.com.au//lines/chux-scourer-n-scratch-6pk
Foodland Balaklava,2025-05-04 23:55:13,Chux® Original Superwipes® 20 Pack 20pk,N/A,was $8.40,$6.00,$0.30 Each,https://foodlandbalaklava.com.au//lines/chux-super-wipes-regular-20s
Foodland Balaklava,2025-05-04 23:55:13,Chux® Original Superwipes® 25 Pack 25pk,N/A,N/A,$6.90,$0.28 Each,https://foodlandbalaklava.com.au//lines/chux-super-wipes-on-roll-25s
Foodland Balaklava,2025-05-04 23:55:13,Coat Hanger Non-Slip 4pk,N/A,N/A,$5.57,N/A,https://foodlandbalaklava.com.au//lines/coat-hanger-non-slip-4pk
Foodland Balaklava,2025-05-04 23:55:13,Cobram Estate Light Extra Virgin Olive Oil,375mL,N/A,$13.00,$3.47 per 100mL,https://foodlandbalaklava.com.au//lines/cobram-o-oil-x-v-light-375m
Foodland Balaklava,2025-05-04 23:55:13,Cobs Multipack Sea Salt Popcorn 5pk,65g,N/A,$4.20,$6.46 per 100g,https://foodlandbalaklava.com.au//lines/cobs-popcorn-sea-slt-5x13gm
Foodland Balaklava,2025-05-04 23:55:13,Coca-Cola Classic Soft Drink Bottle,2L,was $5.45,$4.20,$2.10 per L,https://foodlandbalaklava.com.au//lines/coca-cola-2l
Foodland Balaklava,2025-05-04 23:55:13,Coca-Cola Classic Soft Drink Multipack Mini Bottles 12 X .​0x300ml,12 x 300mL,was $21.00,$17.90,$4.97 per L,https://foodlandbalaklava.com.au//lines/coca-cola-12x300ml
Foodland Balaklava,2025-05-04 23:55:13,Coca-Cola Light/​Diet Coke Diet Coca-Cola Soft Drink Multipack Cans,24 x 375mL,N/A,$41.25,$4.58 per L,https://foodlandbalaklava.com.au//lines/diet-coke-24x375ml-1
Foodland Balaklava,2025-05-04 23:55:13,Coca-Cola Vanilla Soft Drink Multipack Cans,10 x 375mL,was $21.00,$12.00,$3.20 per L,https://foodlandbalaklava.com.au//lines/coke-vanilla-10x375ml
Foodland Balaklava,2025-05-04 23:55:13,Coco Bella Chocolate Coconut Water,1L,N/A,$5.80,$5.80 per L,https://foodlandbalaklava.com.au//lines/cocobella-coconut-wtr-choc-1l
Foodland Balaklava,2025-05-04 23:55:13,"Colgate 360° Whole Mouth Clean Manual Toothbrush, Value 2 Pack, Medium Bristles",N/A,was $8.40,$7.35,$3.68 Each,https://foodlandbalaklava.com.au//lines/colg-t-brush-360-deg-twn-med
Foodland Balaklava,2025-05-04 23:55:13,"Colgate 360° Whole Mouth Clean Manual Toothbrush, Value 2 Pack, Soft Bristles",N/A,was $8.40,$7.35,$3.68 Each,https://foodlandbalaklava.com.au//lines/colg-t-brsh-360-deg-soft-twn
Foodland Balaklava,2025-05-04 23:55:13,"Colgate Advanced Whitening Tartar Control Toothpaste, , With Micro-Cleansing Crystals",200g,N/A,$10.50,$5.25 per 100mL,https://foodlandbalaklava.com.au//lines/colg-t-paste-white-tartar200gm
Foodland Balaklava,2025-05-04 23:55:13,"Colgate Kids Junior Bluey Toothpaste, , Children 2 - 5 Years, Mild Mint Gel",90g,was $2.90,$2.75,$3.06 per 100g,https://foodlandbalaklava.com.au//lines/colg-t-pste-kids-mint-gel-90gm
Foodland Balaklava,2025-05-04 23:55:13,"Colgate Kids Minions Toothpaste, , For Children 6+ Years, Mild Mint Gel, Sugar Free",90g,was $2.90,$2.75,$3.06 per 100g,https://foodlandbalaklava.com.au//lines/colg-t-paste-kids-mint-90gm
Foodland Balaklava,2025-05-04 23:55:13,"Colgate Max White Manual Toothbrush, Value 3 Pack, Medium Bristles With Polishing Star",N/A,N/A,$10.50,$3.50 Each,https://foodlandbalaklava.com.au//lines/colg-t-brush-max-white-med-3pk
Foodland Balaklava,2025-05-04 23:55:13,Colgate Total Active Prevention Original Toothpaste,115g,was $5.25,$4.30,$3.74 per 100g,https://foodlandbalaklava.com.au//lines/colg-t-paste-total-115gm
Foodland Balaklava,2025-05-04 23:55:13,"Colgate Twister Manual Toothbrush, 1 Pack, Soft Bristles, Fresher Breath",N/A,was $3.35,$2.50,N/A,https://foodlandbalaklava.com.au//lines/colg-t-brush-twst-adlt-sft-sng
Foodland Balaklava,2025-05-04 23:55:13,Command Mounting Hook Large - White 1 Pack,N/A,N/A,$7.65,N/A,https://foodlandbalaklava.com.au//lines/command-mounting-hook-large-white-1-pack
Foodland Balaklava,2025-05-04 23:55:13,Command Picture Hanging Strips Medium - White - 4 Pack,N/A,N/A,$8.65,N/A,https://foodlandbalaklava.com.au//lines/command-picture-hanging-strips-medium-white-4-pack
Foodland Balaklava,2025-05-04 23:55:13,Community Co Apple & Cimmanon Hot Cross Buns,N/A,was $4.00,$3.40,$0.71 per 100g,https://foodlandbalaklava.com.au//lines/comm-co-easter-bun-apl-cin-4pk
Foodland Balaklava,2025-05-04 23:55:13,Community Co Baby Rocket,100g,N/A,$3.00,$30.00 per kg,https://foodlandbalaklava.com.au//lines/comm-co-baby-rocket-100g
Foodland Balaklava,2025-05-04 23:55:13,Community Co Beef Brisket,500g,N/A,$11.00,$22.00 per kg,https://foodlandbalaklava.com.au//lines/comm-co-aus-s-c-beef-brsk500gm
Foodland Balaklava,2025-05-04 23:55:13,Community Co Black Pepper Corns Grinder,50g,N/A,$4.00,$0.80 per 10g,https://foodlandbalaklava.com.au//lines/comm-co-pep-crn-grndr-blk-50gm
Foodland Balaklava,2025-05-04 23:55:13,Community Co Brown Rice & Quinoa Microwavable Rice,250g,N/A,$2.35,$0.94 per 100g,https://foodlandbalaklava.com.au//lines/comm-co-m-wve-rce-br-qun-250gm
Foodland Balaklava,2025-05-04 23:55:13,Community Co Brown Rice Microwavable Rice,250g,N/A,$1.90,$0.76 per 100g,https://foodlandbalaklava.com.au//lines/comm-co-m-wve-rce-brown-250gm
Foodland Balaklava,2025-05-04 23:55:13,Community Co Canola Oil Spray,400g,N/A,$4.30,$1.08 per 100g,https://foodlandbalaklava.com.au//lines/comm-co-oil-canola-spray-400gm
Foodland Balaklava,2025-05-04 23:55:13,Community Co Caramel Mud Cake,600g,was $6.60,$5.90,$0.98 per 100g,https://foodlandbalaklava.com.au//lines/comm-co-mud-cke-caramel-600gm
Foodland Balaklava,2025-05-04 23:55:13,Community Co Crystal Peak,12 x 600mL,N/A,$6.00,$0.83 per L,https://foodlandbalaklava.com.au//lines/comm-co-c-pk-sp-wtr-12x600ml
Foodland Balaklava,2025-05-04 23:55:13,Community Co Fruit Cake,700g,N/A,$6.45,$0.92 per 100g,https://foodlandbalaklava.com.au//lines/comm-co-fruit-cake-light-700gm
Foodland Balaklava,2025-05-04 23:55:14,Community Co Fruit Salad In Juice,695g,N/A,$3.80,$5.47 per kg,https://foodlandbalaklava.com.au//lines/comm-co-frt-salad-in-jce-695gm
Foodland Balaklava,2025-05-04 23:55:14,Community Co Leafy Mix,160g,was $2.50,$1.30,$8.12 per kg,https://foodlandbalaklava.com.au//lines/comm-co-leafy-mix-160g
Foodland Balaklava,2025-05-04 23:55:14,Community Co Lime Flavoured Jelly Crystals,85g,N/A,$1.30,$1.53 per 100g,https://foodlandbalaklava.com.au//lines/comm-co-jelly-nat-lime-85gm
Foodland Balaklava,2025-05-04 23:55:14,Community Co Mini Pizza Bases,600g,N/A,$5.35,$0.89 per 100g,https://foodlandbalaklava.com.au//lines/comm-co-pza-bse-min-10pk-600gm
Foodland Balaklava,2025-05-04 23:55:14,Community Co Plain Sourdough Loaf,500g,N/A,$7.00,$1.40 per 100g,https://foodlandbalaklava.com.au//lines/plain-sourdough-loaf-500gm
Foodland Balaklava,2025-05-04 23:55:14,Community Co Tasty Cheese Block,250g,N/A,$6.00,$24.00 per kg,https://foodlandbalaklava.com.au//lines/comm-co-chse-blk-tasty-250gm
Foodland Balaklava,2025-05-04 23:55:14,Community Co Waffle Cone,N/A,N/A,$4.00,$2.35 per 100g,https://foodlandbalaklava.com.au//lines/comm-co-cone-waffle-12pk
Foodland Balaklava,2025-05-04 23:55:14,Community Co Wooden Forks,N/A,N/A,$1.80,$15.00 Units100,https://foodlandbalaklava.com.au//lines/comm-co-fork-wooden-12pk
Foodland Balaklava,2025-05-04 23:55:14,Community Co Wooden Spoons,N/A,N/A,$1.80,$0.15 Each,https://foodlandbalaklava.com.au//lines/comm-co-spoon-wooden-12pk
Foodland Balaklava,2025-05-04 23:55:14,Community Co. Baby Capers,100g,N/A,$2.50,$25.00 per kg,https://foodlandbalaklava.com.au//lines/comm-co-capers-baby-100gm
Foodland Balaklava,2025-05-04 23:55:14,Community Co. Cranberries Dried,200g,N/A,$3.75,$18.75 per kg,https://foodlandbalaklava.com.au//lines/comm-co-cranberries-drd-200gm-1
Foodland Balaklava,2025-05-04 23:55:14,Community Co. Danish Fetta Cheese,200g,N/A,$3.50,$17.50 per kg,https://foodlandbalaklava.com.au//lines/comm-co-chse-feta-dnsh-200gm
Foodland Balaklava,2025-05-04 23:55:14,Community Co. Extra Tasty Cheese Slices,500g,N/A,$8.30,$16.60 per kg,https://foodlandbalaklava.com.au//lines/comm-co-chse-slce-x-tsty-500gm
Foodland Balaklava,2025-05-04 23:55:14,Community Co. Pine Nuts,80g,N/A,$7.00,$87.50 per kg,https://foodlandbalaklava.com.au//lines/comm-co-pine-nuts-80gm-1
Foodland Balaklava,2025-05-04 23:55:14,Community Co. Pitted Kalamata Olives,350g,N/A,$3.65,$10.43 per kg,https://foodlandbalaklava.com.au//lines/comm-co-olives-kalam-ptd-350gm
Foodland Balaklava,2025-05-04 23:55:14,Community Co. Slivered Almonds,120g,N/A,$3.60,$30.00 per kg,https://foodlandbalaklava.com.au//lines/comm-co-almond-slivered-120gm
Foodland Balaklava,2025-05-04 23:55:14,Compostable Check Out Bags Each,N/A,N/A,$0.20,N/A,https://foodlandbalaklava.com.au//lines/compostable-check-out-bags-each
Foodland Balaklava,2025-05-04 23:55:14,Continental Classics Cup A Soup Chicken With Lots Of Noodles,60g,was $2.95,$1.40,$2.33 per 100g,https://foodlandbalaklava.com.au//lines/cupasoup-lots-ndl-chicken-2srv
Foodland Balaklava,2025-05-04 23:55:14,Continental Classics Cup A Soup Creamy Potato & Bacon With Croutons,50g,was $2.95,$1.40,$2.80 per 100g,https://foodlandbalaklava.com.au//lines/cupasoup-crt-crmy-pot-bac-2srv
Foodland Balaklava,2025-05-04 23:55:14,Continental Classics Cup A Soup Italian Minestrone With Pasta,75g,was $2.95,$1.40,$1.87 per 100g,https://foodlandbalaklava.com.au//lines/cupasoup-hrty-ital-mnstne-2srv
Foodland Balaklava,2025-05-04 23:55:14,Continental Classics Cup A Soup Original Tomato,80g,N/A,$3.15,$3.94 per 100mL,https://foodlandbalaklava.com.au//lines/cupasoup-tomato-4srv
Foodland Balaklava,2025-05-04 23:55:14,Continental Classics Pasta & Sauce Chicken Curry Family Pack,150g,was $4.00,$2.75,$1.83 per 100g,https://foodlandbalaklava.com.au//lines/cont-pasta-sce-chkn-curry150gm
Foodland Balaklava,2025-05-04 23:55:14,Continental Classics Seasoning Base Spaghetti Bolognese,50g,was $1.90,$1.80,$0.36 per 10g,https://foodlandbalaklava.com.au//lines/cont-r-mix-spag-bolognaise-50g
Foodland Balaklava,2025-05-04 23:55:14,Continental Classics Simmer Soup French Onion Salt Reduced,35g,N/A,$1.25,$3.57 per 100g,https://foodlandbalaklava.com.au//lines/cont-soup-french-onion-s-r35gm
Foodland Balaklava,2025-05-04 23:55:14,Continental Classics Simmer Soup Spring Vegetable,30g,N/A,$1.80,$6.00 per 100mL,https://foodlandbalaklava.com.au//lines/cont-soup-spr-vegetable-30gm
Foodland Balaklava,2025-05-04 23:55:14,Continental Cup A Soup Asian Thai Red Curry,60g,was $2.95,$1.40,$2.33 per 100g,https://foodlandbalaklava.com.au//lines/cupasoup-asian-thai-curry-2srv
Foodland Balaklava,2025-05-04 23:55:14,Continental Cup A Soup Tasty Tomato,54g,was $2.95,$1.40,$2.59 per 100g,https://foodlandbalaklava.com.au//lines/cupasoup-tasty-tomato-2srv
Foodland Balaklava,2025-05-04 23:55:14,Continental Recipe Base Creamy Tuna Mornay,30g,was $1.90,$1.80,$0.60 per 10g,https://foodlandbalaklava.com.au//lines/cont-r-mix-crmy-tuna-morn-30gm
Foodland Balaklava,2025-05-04 23:55:14,Cookies Choc Chip 6pk,N/A,N/A,$4.29,$0.72 Each,https://foodlandbalaklava.com.au//lines/cookies-choc-chip-6pk
Foodland Balaklava,2025-05-04 23:55:14,Cooks Scorched Peanut Bar Chocolate,45g,was $2.65,$1.85,$4.11 per 100g,https://foodlandbalaklava.com.au//lines/cooks-scorched-peanut-bar-45gm
Foodland Balaklava,2025-05-04 23:55:14,Cottee's Cordial Coola,1L,was $5.90,$2.95,$2.95 per L,https://foodlandbalaklava.com.au//lines/cott-cord-coola-1l
Foodland Balaklava,2025-05-04 23:55:14,Cottee's® Apricot Jam,375g,N/A,$3.50,$0.93 per 100g,https://foodlandbalaklava.com.au//lines/cott-jam-apricot-375gm
Foodland Balaklava,2025-05-04 23:55:14,Cottee's® Ginger Marmalade,375g,N/A,$3.50,$0.93 per 100g,https://foodlandbalaklava.com.au//lines/cott-marm-ginger-375gm
Foodland Balaklava,2025-05-04 23:55:14,Cottee's® Instant Pudding Vanilla Flavoured,100g,N/A,$1.90,$1.90 per 100g,https://foodlandbalaklava.com.au//lines/cott-pudd-inst-vanilla-100gm
Foodland Balaklava,2025-05-04 23:55:14,Cottees Orange Cordial Orange Crush With 40% Fruit Juice Bottle,1L,was $5.90,$2.95,$2.95 per L,https://foodlandbalaklava.com.au//lines/cott-cord-orange-1l
Foodland Balaklava,2025-05-04 23:55:14,Cottees Raspberry Cordial Bottle,1L,was $5.90,$2.95,$2.95 per L,https://foodlandbalaklava.com.au//lines/cott-cord-raspberry-1l
Foodland Balaklava,2025-05-04 23:55:14,Coyo Coconut Yoghurt Vanilla Bean,500g,N/A,$8.90,$17.80 per kg,https://foodlandbalaklava.com.au//lines/coyo-ygt-vanilla-bean-500g
Foodland Balaklava,2025-05-04 23:55:14,Creative Gourmet Blueberries,300g,was $5.95,$5.50,$18.33 per kg,https://foodlandbalaklava.com.au//lines/creat-gourm-blueberries-300gm-1
Foodland Balaklava,2025-05-04 23:55:14,Crisco Vegetable Oil,750mL,N/A,$5.80,$0.77 per 100mL,https://foodlandbalaklava.com.au//lines/crisco-oil-vegetable-750ml
Foodland Balaklava,2025-05-04 23:55:14,Csr Caster Sugar,500g,N/A,$2.50,$0.50 per 100g,https://foodlandbalaklava.com.au//lines/csr-caster-sugar-500gm-1
Foodland Balaklava,2025-05-04 23:55:14,Csr Golden Syrup,850g,N/A,$6.30,$0.74 per 100g,https://foodlandbalaklava.com.au//lines/csr-golden-syrup-850g
Foodland Balaklava,2025-05-04 23:55:14,Csr Soft Icing Sugar Mixture,500g,N/A,$2.50,$0.50 per 100g,https://foodlandbalaklava.com.au//lines/csr-icing-mix-sft-upright500gm
Foodland Balaklava,2025-05-04 23:55:14,"Cuddly Regular Liquid Fabric Softener Conditioner, , Sunshine Fresh, Long Lasting Fragrance, Luxurious Softness, Easy Iron, Reduces Wrinkles, Reduces",N/A,was $8.95,$7.65,$3.82 per L,https://foodlandbalaklava.com.au//lines/cuddly-fab-sft-frsh-s-shine2lt
Foodland Balaklava,2025-05-04 23:55:14,Curash Fragrance Free Baby Wipes 80 Pack,N/A,was $5.80,$4.40,$5.50 Units100,https://foodlandbalaklava.com.au//lines/curash-wipes-frag-free-80s
Foodland Balaklava,2025-05-04 23:55:14,Curash Simply Water Baby Wipes 3 X 80 Pack,N/A,N/A,$18.50,$7.71 Units100,https://foodlandbalaklava.com.au//lines/curash-wipes-simply-wtr-3x80s
Foodland Balaklava,2025-05-04 23:55:14,Daily Juice Co Orange Pulp-Free,500mL,N/A,$3.50,$7.00 per L,https://foodlandbalaklava.com.au//lines/daily-jce-p-fr-orange-jce-500ml
Foodland Balaklava,2025-05-04 23:55:14,Dairy Farmers Banana Milk,600mL,was $3.90,$2.90,$4.83 per L,https://foodlandbalaklava.com.au//lines/d-farm-milk-clas-banana-600ml
Foodland Balaklava,2025-05-04 23:55:14,Dairy Farmers Thick & Creamy Yoghurt Lemon Cream,150g,was $2.75,$1.30,$0.87 per 100g,https://foodlandbalaklava.com.au//lines/d-farm-ygt-t-crmy-lmn-crm150gm
Foodland Balaklava,2025-05-04 23:55:15,Dairy Farmers Thick & Creamy Yoghurt Vanilla,600g,was $5.80,$5.15,$0.86 per 100g,https://foodlandbalaklava.com.au//lines/d-farm-ygt-t-crmy-vanilla600gm
Foodland Balaklava,2025-05-04 23:55:15,Daisy Chippers Potatoes,2kg,N/A,$3.99,$2.00 per kg,https://foodlandbalaklava.com.au//lines/potatoes-daisy-2kg-1
Foodland Balaklava,2025-05-04 23:55:15,Danone Activia Probiotics No Added Sugar Mixed Berries Yoghurt,4 x 125g,was $6.05,$4.00,$0.80 per 100g,https://foodlandbalaklava.com.au//lines/danone-ygt-activia-berry4x125g
Foodland Balaklava,2025-05-04 23:55:15,Dare Double Espresso Btl,500mL,N/A,$4.15,$8.30 per L,https://foodlandbalaklava.com.au//lines/dare-i-double-espresso-500ml
Foodland Balaklava,2025-05-04 23:55:15,Darrel Lea Orange Bullets,200g,was $6.30,$5.70,$2.19 per 100g,https://foodlandbalaklava.com.au//lines/darrell-lea-bullet-orng-dc200g
Foodland Balaklava,2025-05-04 23:55:15,Darrel Lea Raspberry Liquorice Chocolate Bullets,204g,was $6.30,$5.70,$2.79 per 100g,https://foodlandbalaklava.com.au//lines/darrell-lea-bullet-rbry-ml204g
Foodland Balaklava,2025-05-04 23:55:15,Darrell Lea Milk Chocolate Liquorice Block,180g,was $7.35,$6.55,$3.64 per 100g,https://foodlandbalaklava.com.au//lines/darrell-lea-blk-liquorce-180gm
Foodland Balaklava,2025-05-04 23:55:15,Darrell Lea Milk Chocolate Liquorice Bullets,204g,was $6.30,$5.70,$2.79 per 100g,https://foodlandbalaklava.com.au//lines/darrell-lea-bullet-m-choc204gm
Foodland Balaklava,2025-05-04 23:55:15,David Grays Antex Granules,500g,N/A,$9.00,$1.80 per 100g,https://foodlandbalaklava.com.au//lines/d-gray-antex-ant-granules500gm
Foodland Balaklava,2025-05-04 23:55:15,Deep Spring Natural Mineral Water Lemon Lime Citrus Multipack Mini Cans,6 x 250mL,was $10.50,$9.40,$6.27 per L,https://foodlandbalaklava.com.au//lines/d-spr-m-wtr-lmn-lm-cit-6x250ml
Foodland Balaklava,2025-05-04 23:55:15,Deep Spring Natural Mineral Water Orange & Mango Multipack Mini Cans,6 x 250mL,was $10.50,$9.40,$6.27 per L,https://foodlandbalaklava.com.au//lines/d-spr-m-wtr-org-mango-6x250ml
Foodland Balaklava,2025-05-04 23:55:15,Deep Spring Natural Mineral Water Orange & Passionfruit Multipack Mini Cans,6 x 250mL,was $10.50,$9.40,$6.27 per L,https://foodlandbalaklava.com.au//lines/d-spr-m-wtr-org-pass-6x250ml
Foodland Balaklava,2025-05-04 23:55:15,Defiance Plain Flour,1kg,was $3.60,$3.25,$3.25 per kg,https://foodlandbalaklava.com.au//lines/defiance-flour-plain-1kg
Foodland Balaklava,2025-05-04 23:55:15,Defiance Self Raising Flour,1kg,was $3.60,$3.25,$3.25 per kg,https://foodlandbalaklava.com.au//lines/defiance-flour-self-raising1kg
Foodland Balaklava,2025-05-04 23:55:15,"Delsey 1000 Toilet Tissue, 1 Roll 10cm",N/A,N/A,$1.85,$0.18 per 100 Sheets,https://foodlandbalaklava.com.au//lines/delsey-toilet-tissue-1000s
Foodland Balaklava,2025-05-04 23:55:15,Dettol Antibacterial Liquid Hand Wash Pump Raspberry,250mL,was $3.55,$2.75,$1.10 per 100mL,https://foodlandbalaklava.com.au//lines/dettol-liq-wash-rb-p-pmp-250ml
Foodland Balaklava,2025-05-04 23:55:15,"Dettol Multipurpose Disinfectant Wipes Lemon Burst Household Grade, 110 Pack",N/A,was $12.60,$11.10,$0.10 Each,https://foodlandbalaklava.com.au//lines/dettol-wipes-m-purp-lem-110s
Foodland Balaklava,2025-05-04 23:55:15,Dettol Odour Eliminator Washing Machine Cleaner,250mL,N/A,$8.40,$3.36 per 100mL,https://foodlandbalaklava.com.au//lines/dettol-clnr-w-mach-o-elim250ml
Foodland Balaklava,2025-05-04 23:55:15,Dettol Protect 24 Multipurpose Cleaner Ocean Fresh,500mL,N/A,$8.40,$1.68 per 100mL,https://foodlandbalaklava.com.au//lines/dettol-protect-24-ocean-500ml
Foodland Balaklava,2025-05-04 23:55:15,Devondale Butter,500g,N/A,$8.50,$1.70 per 100g,https://foodlandbalaklava.com.au//lines/d-dale-butter-500gm-1
Foodland Balaklava,2025-05-04 23:55:15,Devondale Cream Thick Long Life,250mL,was $3.80,$3.50,$1.40 per 100mL,https://foodlandbalaklava.com.au//lines/d-dale-cream-uht-250ml
Foodland Balaklava,2025-05-04 23:55:15,Dilmah Black Leaf Tea Premium,250g,was $7.90,$6.00,$2.40 per 100g,https://foodlandbalaklava.com.au//lines/dilmah-tea-ceylon-leaf-250gm
Foodland Balaklava,2025-05-04 23:55:15,Dine Creamy Treats Tuna & Prawn,4 x 12g,N/A,$4.20,$8.75 per 100g,https://foodlandbalaklava.com.au//lines/dine-crmy-treat-tn-prwn-4x12gm
Foodland Balaklava,2025-05-04 23:55:15,Dine Desire Grain Free Tuna Fillets & Prawn In Sauce Can,85g,N/A,$2.50,$2.94 per 100g,https://foodlandbalaklava.com.au//lines/dine-dsire-tna-prwn-s-sce-85gm
Foodland Balaklava,2025-05-04 23:55:15,Dishmatic Pro Handle,N/A,N/A,$5.80,N/A,https://foodlandbalaklava.com.au//lines/dishmatic-pro-handle
Foodland Balaklava,2025-05-04 23:55:15,Dole Pineapple Crushed In Juice Canned,432g,was $3.20,$2.50,$0.58 per 100g,https://foodlandbalaklava.com.au//lines/dole-crushed-in-jce-432gm
Foodland Balaklava,2025-05-04 23:55:15,Dolmio Creamy Tomato And Mozzarella Pasta Bake Sauce,495g,N/A,$4.00,$0.81 per 100g,https://foodlandbalaklava.com.au//lines/dolmio-pst-bke-cr-tom-moz495gm
Foodland Balaklava,2025-05-04 23:55:15,Dolmio Extra Four Cheese Pasta Sauce,500g,was $4.85,$4.10,$0.82 per 100g,https://foodlandbalaklava.com.au//lines/dolmio-pst-sce-four-chse-500gm
Foodland Balaklava,2025-05-04 23:55:15,Dolmio Extra Italian Herbs Pasta Sauce,500g,was $4.85,$4.10,$0.82 per 100g,https://foodlandbalaklava.com.au//lines/dolmio-pst-sce-ital-herb-500gm
Foodland Balaklava,2025-05-04 23:55:15,Dolmio Extra Red Wine & Italian Herbs Pasta Sauce,500g,was $4.85,$4.10,$0.82 per 100g,https://foodlandbalaklava.com.au//lines/dolmio-pst-sce-r-wine-hrb500gm
Foodland Balaklava,2025-05-04 23:55:15,Domestos Disinfectant Bleach Toilet Cleaner Mountain Fresh,1.25L,N/A,$6.60,$0.53 per 100mL,https://foodlandbalaklava.com.au//lines/domestos-clnr-disin-frsh-1-25l
Foodland Balaklava,2025-05-04 23:55:15,Don Honey Shaved Ham,400g,was $11.80,$9.30,$23.25 per kg,https://foodlandbalaklava.com.au//lines/don-ham-honey-400gm
Foodland Balaklava,2025-05-04 23:55:15,Don Traditional Kabana,200g,N/A,$6.30,$31.50 per kg,https://foodlandbalaklava.com.au//lines/don-kabanos-traditional-200gm
Foodland Balaklava,2025-05-04 23:55:15,Don® Danish Salami Thinly Sliced,160g,was $6.95,$5.00,$31.25 per kg,https://foodlandbalaklava.com.au//lines/don-salami-dan-mld-slcd-160gm
Foodland Balaklava,2025-05-04 23:55:15,Don® Deli Cuts Italian Salami Shaved,80g,N/A,$4.50,$56.25 per kg,https://foodlandbalaklava.com.au//lines/don-salami-italian-shved-80g
Foodland Balaklava,2025-05-04 23:55:15,Don® Donskis® Mild Salami Sticks,40g,was $3.15,$2.60,$65.00 per kg,https://foodlandbalaklava.com.au//lines/don-donskis-mild-twin-40gm
