Store,Timestamp,Product Name,Size,Original Price,Discounted Price,Unit Price,Product Link
Adelaide's Finest,2025-05-06 19:18:16,Apples Granny Smith Loose 500g,500g,N/A,2.95,$5.90 per kg,https://shop.adelaidesfinest.com.au//product/152052/apples-granny-smith-loose-500g
Adelaide's Finest,2025-05-06 19:18:16,Organic Cucumber Lebanese 500g,500g,N/A,4.95,$9.90 per kg,https://shop.adelaidesfinest.com.au//product/461217/organic-cucumber-lebanese-500g
Adelaide's Finest,2025-05-06 19:18:16,Plums Loose 250g,250g,N/A,2.23,$8.92 per kg,https://shop.adelaidesfinest.com.au//product/498595/plums-loose-250g
Adelaide's Finest,2025-05-06 19:18:16,Potatoes Cocktail Loose 1kg,1kg,N/A,5.90,$5.90 per kg,https://shop.adelaidesfinest.com.au//product/32013/potatoes-cocktail-loose-1kg
Adelaide's Finest,2025-05-06 19:18:16,Potatoes Cocktail Each,Each,N/A,0.59,$5.90 per kg,https://shop.adelaidesfinest.com.au//product/255591/potatoes-cocktail-each
Adelaide's Finest,2025-05-06 19:18:16,Organic Strawberries Punnet 250g,250g,N/A,7.50,$30.00 per kg,https://shop.adelaidesfinest.com.au//product/379165/organic-strawberries-punnet-250g
Adelaide's Finest,2025-05-06 19:18:16,Organic Potatoes Dutch Cream 1kg,1kg,N/A,6.90,$6.90 per kg,https://shop.adelaidesfinest.com.au//product/454798/organic-potatoes-dutch-cream-1kg
Adelaide's Finest,2025-05-06 19:18:16,Eggplant Each (approx 350g),350g),N/A,2.42,$6.91 per kg,https://shop.adelaidesfinest.com.au//product/498272/eggplant-each-approx-350g
Adelaide's Finest,2025-05-06 19:18:16,White Wings Cornflour 300g,300g,3.4,3.00,$10.00 per kg,https://shop.adelaidesfinest.com.au//product/217818/white-wings-cornflour-300g
Adelaide's Finest,2025-05-06 19:18:22,Cabbage Green Quarter,Quarter,N/A,2.50,$2.50 Each,https://shop.adelaidesfinest.com.au//product/498244/cabbage-green-quarter
Adelaide's Finest,2025-05-06 19:18:22,Potatoes Brushed Each,Each,N/A,0.59,$3.93 per kg,https://shop.adelaidesfinest.com.au//product/255590/potatoes-brushed-each
